Username,Tweet,Date posted,Label
@princessc4rtier,23 and suicidal is better than 14 and suicidal because at least my funeral photo wont be ugly,11/11/24,1
@maybelle6_0,being suicidal stresses me out because wdym i’m getting nervous shits thinking about pre-death funeral prep,11/11/24,1
@GRANDEPlNKPRINT,i’ve been so depressed to the point it feels like i haven’t taken my meds when i have and i keep having passive suicidal thoughts :/,11/11/24,1
@BingoBongo6667,Suicidal ideation,11/11/24,0
@sleepyshoutaa,the deal is im fucking suicidal.,11/11/24,1
@shiilotic,my suicidal thoughts and urges have NEVER been stronger,11/11/24,1
@cutmyilp,not now baby mom is being suicidal,11/11/24,1
@dinobabey,i’m alr suicidal over this n yall r jumping me for saying this.. i just like suffering collectively leave me alone,11/11/24,1
@dawnryan1228,I'm just an old disabled lady with mental disabilities ptsd Bipolar depression ocd into self harm with suicidal tendencies who's heart was broken several times by some asshole rockstar who told me to die among other things including illegal.,11/11/24,1
@SlimSoGnarly,"On some rs and not on no suicidal shit…, but sometimes I just wish I wasn’t here nomore ….",11/11/24,1
@G_D_F1,"There are some days when I can't help to think Nihilism is the actual thing. Today is one of those days, I feel suicidal.",11/11/24,1
@L7aamRas,"I’ve had suicidal episodes before and even then I never wanted to kill myself as bad as after I made this absolute generational fumble. Haaland to OM level fumble. Completely out of this world, will never be topped, often imitated, never reached and I just wanna kms rn",11/11/24,1
@LeftinMyHeart1,"It’s only recently been discovered that Tom Petty swiped “She was an American girl, raised on promises” from the early Francis Ford Coppola film DEMENTIA 13 (1963).",9/12/24,0
@Trickster1899,Yeah because the leftist kids want to laugh at the fat old man in diapers rambling like a dementia patient. Trump was a mess and got easily baited by Harris multiple times. If she can do that during a debate imagine how much he's being controlled by his campaign staff.,9/12/24,0
@DailyMailAU,Rolf Harris' dementia-struck widow Alwen Hughes dies aged 93 after standing by her disgraced pedophile husband until his death to neck cancer,9/12/24,0
@shawnaustin21,"Well I mean PP at least isn’t suffering from dementia, so while they both spew Russian funded propaganda, trump does do it with a lot more shameless pizzaz.",9/12,0
@Nicoledso,I think we need to look at inheritance tax. Lower it but no allowance so covers everyone. Say 20% and it goes to social care so nobody has to sell their home to pay for care if they get dementia etc. it needs funding properly and taken away from venture capitalists,9/12/24,0
@just4funTwiter,I guess his team took that as I love her homophobic born again Christian no birth control votes in congress or her vote against clean drinking water as I like her vote for a dementia Trump and who hates all immigrants as a gay white constituent,9/12/24,0
@has_faith50716,"You lied about Biden’s dementia for 4 yrs. You helped Machiavellian Kamala steal his place, campaign $, & disenfranchise 14K voters & now you’re involved in the coverup by lying about the only candidate on the ballot who is legitimate.",9/12/24,0
@KimBacklund3,"No, just the jobs she was assigned to do. She spent her time lying about Biden’s dementia.",9/12/24,0
@nyxxiana,"Trump was right. He HATES Kamala for her part in pushing him out. The fact that he saw the hats, ASKED for the hat, and then wore it speaks volumes. He may be a corrupt, dementia ridden scourge on our nation, but he hit Kamala harder with this one act than anything Trump could have done. LOVE IT!",9/12/24,0
@Oldglorycries,"The narrative is such nonsense. The commies on the left are now saying Trump has ""dementia"" and ""had a nad night"" as if he has suddenly become Joe Biden. The left loves recycling. It is so boring and predictable. Just like we predicted all their COVID moves. Shun them.",9/12/24,0
@Tucsonbelle12,It’s not a very minor issue to the immigrants that are being threatened because Dementia DonOLD chose to spread rumors on national TV.,9/12/24,0
@CountyGazette,"A specialist dementia care home in Minehead has seen ""improvements"" that mean it is ""no longer in breach of regulations"".",9/12/24,0
@budanyone,Rambling of an old man with signs of dementia.,9/12/24,0
@Khaja_1,He was there. If he thinks he won his dementia is worse than we thought. There is no way anyone could watch that debate and say he won. NO WAY!,9/12/24,0
@jzp2172,"And just like that, everyone forgot about Joe’s dementia, why the media and Kamal have been covering for him and who’s running the country.",9/12/24,0
@Landsbankilux,"BIDEN knows, even though he has dementia, just what terrible things were done to TRUMP and he knows it can only get worse under lying, double-crossing Kamala?",9/12/24,0
@grog18b,I bet they’d start talking about dementia then…,9/12/24,0
@zebra_spoons,It won't matter if they get caids at school and have dementia by 20... Be serious,9/12/24,0
@Stephan77840346,Bidens family are far from normal. Biden was booted out by Kamala and Co. His family wanted the dementia patient to carry the nuclear codes to the bitter end..,9/12/24,0
@JrGolicCrushing,"His age and dementia aside, Biden has always been a good retail politician. Kamala never has.",9/12/24,0
@RichR11511,You forgot the main criteria: Present a candidate who is NOT a 78 year old suffering from syphilitic dementia.,9/12/24,0
@AdinoyiAbdul50,"You may have dementia, but we remember very well the kinds of Insults Northerners and Afonja slaves received everyday of Buhari regime. You made everyone hate you by hating everyone. The damage you have done to yourselves will not go away for a long time.",9/12/24,0
@mickmack72,@CranleaCareHome today is national dementia carers day . I would like to say a massive thank you for to all your staff who have made such a difference to my dads life and how much you are all appreciated by his family xx,9/12/24,0
@Lepue10Pepe,"OK, Dementia Joe gets credit for going into a Lion's den for once Lol",9/12/24,0
@againstallliars,NO hope not Dementia has set in Incoherent answers and lying and fake facts as usual,9/12/24,0
@MPeters91194318,TRUMP EXPOSED his AGE... DEMENTIA.. MENTAL ILLNESS and inablity to lead this nation... and yup a FELON..running to stay out of JAIL.,9/12/24,0
@Myday2,"It is the height of irresponsible behavior by a candidate for president trump is not a well man a weak,old suffering from dementia",9/12/24,0
@tomasdorph,That’s what we are becoming thanks to you and the dementia patient president.,9/12/24,0
@jayhup,Of course she was perfectly fine voting for a guy with Dementia.,9/12/24,0
@AnslingerMLKYWY,"while best kept as sick and inflamed as possible with dwindling insurance to squeeze in exchange for inducing lupus +arthritis + gut biome destruction, dementia, delirium, severe pain, blindness, parkinson's, steven johnsons, siezures, anneurisms, cancer, blood clots/strokes,",9/12/24,0
@harvey817,"The blame is dementia man, Comemala and the corrupt, perverted incompetent administration’s illegal acts",9/12/24,0
@bleeker185,“Out of the spotlight” like Dementia Joe who is supposed to be POTUS? I spoke with Usha. She is appalled by the jihadists in America killing Jews Christians Hindus and non compliant Muslims,9/12/24,0
@btrekman1,"Creepy Musky. Any new creepy tweets about Taylor Swift? By the way, Felon Trump’s performance was a 0.2 out of 10. He was horrible, and please stop blaming ABC for Dementia Don’s death spiral and the debate.",9/12/24,0
@angie1IL,“”Good for Kamala beating a guy with dementia” Love it,9/12/24,0
@karen77100068,Focus trump! Stay with it for a couple more minutes. Hard to keep dementia Don on task!,9/12/24,0
@CW4RetJim,More liberal lies. Trump is a man of the people. The dithering old dementia patient president can’t make the walk & heels up Harris is still hiding from real reporters. Voting Trump,9/12/24,0
@Muddismyname,Who's running the nation? Why did you cover up Biden's dementia for 4 years?,9/12/24,0
@billf1229,"Right....  So we are not going to talk about propping up dementia Joe or the entire Biden family, Democrat party for doing everything in their power to avoid prosecution and exposure. Dude, get a grip on reality for once.",9/12/24,0
@EnCee5,"The only chaotic parts of the debate were from Mr chaos himself-poor chap is suffering from dementia & his family is allowing him to take center stage & make a fool of himself, his family, & an entire political party known as “the republicans.” Don’t wonder why they will lose",9/12/24,0
@ErinArdell,Ask him if he knows what makes up myelin in the brain (cholesterol) then ask him how many of his pts. with dementia are on statins.,9/12/24,0
@JADubin5,Successfully stayed off the socials during the debate so as to not give myself a panic attack like I did last time. Do not AMA.,9/11/24,0
@whiteiswong,Lots of ppl would have banked more on Kody Steele if his opponent didn't have a panic attack right before the fight,9/11/24,0
@anni_luu_,This sounds so stupid but this song means so much to me. Like I literally listen to it when I get a panic attack and it calms me down. This song literally fits every mood,9/11/24,0
@Dodgertown3,"Dodger fan here. Agreed, that was not ok. Looked like a panic attack maybe. I know about them.",9/11/24,0
@unusual_log,when I was in highschool if I didn't listen to music everyday I'd have a panic attack,9/11/24,0
@McGovernator94,First thought seeing him step away taking deep breathe was that he was having a panic attack. Hope he's alright,9/11/24,0
@NicoLaNegrita,"learning that not eating spikes adrenaline & leaves a person more prone to spiraling into a panic attack made me take feeding myself seriously cause bitch, we don’t got time to be doing this everyday",9/11/24,0
@tophermwoods,"right outside Land Forces' fabulous Genocide Exhibition, seconds after my spleen was kicked in by a police horse -- and seconds before a flash-bang sends me into a full on panic attack -- i respectfully inform the ABC news journalist that no, no i do not condone violence",9/11/24,0
@LennyB78,"Question, when you post about personal issues, like the panic attack post not too long ago, is it something you, the holder of the account, is actually going through? If so, I hope you get the support you need whenever you're experiencing something difficult like that again.",9/11/24,0
@Sylvianenyee,The way that man remained calm? That is exactly what I need in a serious situation. Any kind of additional hysteria around me when I am panicked will trigger a panic attack,9/11/24,0
@RichDD168,Ohhh…sorry to hear that. Must be panic attack at Trump camp.,9/11/24,0
@brantleywrites,(from someone w chronic pain pls believe me when i say that i was at a 10) - also my panic attack was the worst i’ve had in i think like ten months. i have got to get out of this situation dude. so bad,9/11/24,1
@brantleywrites,"stress migraine over hours that was so bad i got sick, had a panic attack, got sick some more, couldn’t hold down liquid and dehydrated and pain increased, etc. i legit just almost had to go to my least favorite place ever (ER) bc that pain level was extreme",9/11/24,1
@Amber4Choice,"If you didn’t watch #Debate2024, Trump bombed. Kamala quickly had Trump in panic attack status and he was stumbling over his words. His lies couldn’t keep with her performance. Trump’s a wannabe dictator, he’s a danger to America, who’s not fit for the job of running this nation.",9/11/24,0
@krystaldaggerz,// Friend's posts are worrying tf outta me again don't mind me just gonna have a small panic attack rq,9/11/24,0
@stevenkluber,"I'd be damned if that wasn't a legit panic attack. (And no, super unlikely that it is based on the situation he was in. Dude could have 20 years as a closer and never deal with that again.) A very not fun experience. Not recommended.",9/11/24,0
@Robyn_or_not,"“Wait what were you going to say” Hope you know you just sent me into a panic attack, also lets make out",9/11/24,0
@fly_baee,This. I was praying with my MIL on Sunday and as we were praying I got the bad news and went into straight panic attack but she didn’t stop praying on her ends and after a while I joined her and after prayers it was calm and peace. Idk what’s gonna happen next but I’m spaced out. I know God will handle everything.,9/11/24,0
@Judnikki,quiet place: day one aka you will die in the apocalypse because a white person decides to have a panic attack at the worst moment.,9/11/24,0
@astraisdying,Burned a lot of extra cals having a panic attack and also stress cleaning today wow,9/11/24,0
@Sui1977,"Cheers! I'm sitting in reception now after having it done. She did it so quick! Though I had a panic attack right after everything was done, which is why I'm still here. But it went very well! Good luck to you too :)",9/11/24,0
@cybreco,"my watch has a useless but very validating ""you just had a panic attack"" function",9/11/24,0
@hyafrok,almost had a panic attack due to almost losing my lightbulb ):,9/11/24,0
@viiolyn_,Omfg my teacher forgot I was doing my sac today so I had to run around the school to find a working printer and take the test while trying not to have a panic attack,9/11/24,0
@xo_tesfaye_,Doing better with time management this time. My heart can’t take having a panic attack rushing to submit by 11:59,9/11/24,0
@N0SH0W5_,its awful its like a 10 day long panic attack (seeing my own blood is a HUGE trigger for me),9/11/24,1
@lf1smjohnny,Panic attack after panic attack it just doesnt stop when im sick,9/11/24,1
@balladofbaby,Finna have a panic attack if this bitch wins the election,9/11/24,0
@mira_offthewall,The chorus of vampire sounds like what it feels like to have a panic attack,9/11/24,0
@larsamatsu,i think if jigsaw caught me and put me in a trap i would either have a panic attack so bad it triggers a heart attack within the first 5 minutes or id just tell him to come in there and shoot me cuz it's not happening man,9/11/24,0
@babysharpMMA,"Dude that really is wild - I’ve heard it was anxiety/panic attack, I’ve also heard, well read, that there was an issue with the tape - and then had to retape and didn’t like it idk strange either way for sure",9/11/24,0
@pastelanomaly,I have so much love inside of me it feels like my heart is bursting. Or that could be arrhythmia. Or a panic attack. Either way!,9/11/24,0
@SL0WROT,blink twice made me have a panic attack,9/11/24,0
@yooungjustice,"if i had a nickel for every time i had a panic attack about my health triggered by a robot chicken sketch, i’d have two nickels, etc etc",9/11/24,0
@Josegodi7,"Nothing, people are overreacting. People watching on tv are assuming fans in the stands booed him even though he was having a panic attack or something.",9/11/24,0
@azucenagz_,Experienced the worst panic attack ever,9/11/24,1
@jacuasay092600,"Porter Hodge had a panic attack in the 9th inning, and still finished the game to get the save, but the Dodger fans booing while he was on one knee struggling to breathe was ridiculous",9/11/24,0
@thefakebanette,So no need to alarm anyone and I'm good now but 80% sure I almost had a panic attack on stream... So that's a thing,9/11/24,0
@Bears4peat,I’d guess mild panic attack,9/11/24,0
@mastrobuonis,"Porter Hodge having a panic attack it looks like, and dodgers fan boo. Stay classy assholes",9/11/24,0
@willxwisp,ughhhhh late night panic attack,11/8/24,1
@firejohn78,First little panic attack in a while. Not surprising. It's been a big week.,11/8/24,1
@amberlxm,just realized I graduate in 3 weeks im having a panic attack,11/8/24,1
@schizoneironaut,"it's so fuckin weird i just shut down, even moving can be kinda hard above 1 tab i just go sit out in nature far away from everyone n stare at the clouds or stars n listen to music, if someone tries to talk to me i'll get a panic attack bc i just can't manage to",11/8/24,1
@Tweetleschantae,Ever had a hot flash and panic attack at the same damn time.....it's not fun I can tell you that,11/8/24,0
@p1zzapug,"Me too To be honest, I puked that night from the panic attack I was having, me and my bf were both crying in the morning when we woke up and saw the results",11/8/24,1
@Djentlem4n,You would cower and shit yourself on a high volume or fine dining line. You know all of those mean chats you get? Imagine them violently whispered in your ear as you are already near panic attack because of the sheer volume of shit you have to do to keep everyone under u employed,11/8/24,0
@chrryyflavoured,just had a mini panic attack 😍😍,11/8/24,0
@DilleyCouture,I deleted that bc I need to be safe and I’m having a panic attack. That sounds really freeing and something I’d really like. Would probably really help me. Lets talk more when I’m not in a panic,11/8/24,1
@BritneyofVos,"As a blue voter in SC who has felt constant, insane fear and who also can’t stop crying… i get it. Everybody around us is acting business as usual and I’m the odd one out having a panic attack.",11/8/24,1
@louiepooiey,someone slapped my ass during my rehearsal and i had to RUN to the bathroom i had a whole ass panic attack😕 i could not breathe like at all. i was so unbelievably uncomfortable 😕 i miss having her to run too. i miss having a best friend who cares,11/8/24,1
@v1rtual_ang3ll,I've been in a panic attack for nearly an hour now i literally cannot stop shaking my heart rate won't go down my head hurts I feel so scared,11/8/24,1
@borahottie,I’m back at home and it really doesn’t matter. I’m drained. I’ve already had a panic attack so I’m done for the night but thank you. 🫶🏾💜,11/8/24,1
@somberlynight,ok just had th most extreme panic attack ive ever had i swear i blacked out,11/8/24,1
@borahottie,Fren it’s been a really bad and scary day for me then I walked in onto two people fighting in the bathroom and I got a panic attack,11/8/24,0
@profesh_fucker,"Just had to walk through a crowd of Rangers fans as they dispersed from MSG, everywhere I turned someone was coughing. My face is hot, I'm hyperventilating. I think I'm having a panic attack.",11/8/24,1
@lurchmanliving,No one can spot depression faster than a person who has battled or is battling those demons.,9/11/24,0
@VerysaneGravey2,"""Abscesses are painful, pus-filled swellings that can be associated with fever, lack of appetite, and depression, and need immediate veterinary attention.""",9/11/24,0
@ccllaazz,"And of course that's a false choice right? We don't know that the mother would kill herself and her child, certainly not in every case. Post party depression for instance is real, but *most women* don't kill their children and themselves.",9/11/24,0
@sanitytrooper,She actually did answer it. Trump handed the Biden-Harris administration the worst economy since the Great Depression.,9/11/24,0
@tenacious_honey,You still have to find a way and live your life no matter what the circumstances are. I’m glad I didn’t have to figure it out during the Great Depression. At least getting married means you can have two incomes while you get established.,9/11/24,0
@technothursday,on god my sister we will crush depression like a feeble strawberry between the thickest thighs,9/11/24,0
@Thrythlind,People that didn't know me at the time that helped me get through some serious bouts of depression. Some of whom I've since met:,9/11/24,0
@MrKirkleton,"Fucking wild to have gone through a monumental 3 month long depression to finally be reminded that you do indeed have friends; they love you, and care about you, and are devoted to your success and happiness in life. I’ll never let myself forget that ever again. Reach out 2 them",9/11/24,0
@terencegray19,Trump is a responsible for the criminally negligent deaths of 1m+ Americans tanking the economy to the lowest level its seen since the great depression dumping 40m on unemployment and lied constantly throughout the entire pandemic.,9/11/24,0
@rainbowedpearl,Me listening to my mom’s speeches about how my depression and ocd would be gone once i become religious,9/11/24,0
@likamiao,"So many kids diagnosed with ADHD and depression are put on meds, while their diets are severely deficient in magnesium, zinc, and iron. These nutrients are vital for synthesizing and regulating dopamine, epinephrine, and norepinephrine, all of which affect brain health, mood, and focus. When children are deficient in these nutrients, they lack the physical foundation necessary to be mentally healthy.",9/11/24,0
@S6IFEeIijptExPr,I suggest you keep up with the change in the direction of Chinese propaganda; now China no longer promotes its building efficiency because of the collapse of land finance and the depression of real estate.,9/11/24,0
